"","G","R","total_cost","sigma2","bias","mse","coverage"
"2630",58,13,9860,2.7,-0.0109457616462853,0.0405538808837121,0.97
"2631",59,12,9440,2.7,-0.0187442075609307,0.047754433390125,0.93
"2632",60,12,9600,2.7,0.0189899387455266,0.0544935396619542,0.93
"2633",61,12,9760,2.7,-0.0137187213656503,0.0517833253289322,0.94
"2634",62,12,9920,2.7,-0.024725098166135,0.0441610622443317,0.94
"2635",63,11,9450,2.7,0.010826166336845,0.0617112784348455,0.93
"2636",64,11,9600,2.7,0.0245679758597138,0.0537132592167229,0.9
"2637",65,11,9750,2.7,0.0334851869530857,0.051912004361037,0.95
"2638",66,11,9900,2.7,-0.0314067253809654,0.0530731757520273,0.94
"2639",67,10,9380,2.7,0.00949923494575589,0.0507539682534571,0.96
"2640",68,10,9520,2.7,0.0388385213849539,0.0365470959046094,0.96
"2641",69,10,9660,2.7,0.0234894227346165,0.0440507771345868,0.94
"2642",70,10,9800,2.7,-0.027225423957472,0.0418436124933466,0.94
"2643",71,10,9940,2.7,0.028333600127474,0.0486194266032874,0.93
"2644",72,9,9360,2.7,0.017383761150463,0.0446594755740918,0.93
"2645",73,9,9490,2.7,0.0103018076928317,0.0522173186202268,0.9
"2646",74,9,9620,2.7,-0.0213483694741182,0.0464798300068894,0.93
"2647",75,9,9750,2.7,-0.00949610305995241,0.0460177894283491,0.93
"2648",76,9,9880,2.7,-0.0186949800653925,0.0447875885204384,0.93
"2649",77,8,9240,2.7,0.00533034490887752,0.0644029237867989,0.88
"2650",78,8,9360,2.7,-0.012123554994817,0.0490654130546736,0.94
"2651",79,8,9480,2.7,0.000352490602815836,0.0325143371436931,0.97
"2652",80,8,9600,2.7,0.0227414532998597,0.0369048547678149,0.97
"2653",81,8,9720,2.7,-0.00632399098879843,0.0441275374061361,0.92
"2654",82,8,9840,2.7,0.0407846771206559,0.0468060389482581,0.94
"2655",83,8,9960,2.7,0.00627936796081974,0.039042316159558,0.95
"2656",84,7,9240,2.7,0.0128325413998917,0.0358448019226498,0.96
"2657",85,7,9350,2.7,0.00552280240676728,0.040736198557598,0.95
"2658",86,7,9460,2.7,-0.0159635457341397,0.0461366535045386,0.94
"2659",87,7,9570,2.7,0.0194257507677634,0.0431856177835199,0.97
"2660",88,7,9680,2.7,-0.0081713510383688,0.0562806138419302,0.88
"2661",89,7,9790,2.7,0.0332456139991405,0.045965796172586,0.95
"2662",90,7,9900,2.7,0.00260593038251655,0.0413346774573768,0.96
"2663",91,6,9100,2.7,0.030889444413677,0.0401846265510563,0.96
"2664",92,6,9200,2.7,0.00353618840195402,0.0436488420068035,0.96
"2665",93,6,9300,2.7,-0.0184696952032734,0.0498171365092015,0.93
"2666",94,6,9400,2.7,0.0103904090793522,0.0402566406943384,0.93
"2667",95,6,9500,2.7,-0.00859269699792636,0.0363340970697587,0.97
"2668",96,6,9600,2.7,-0.0109124762941559,0.0346345748607001,0.97
"2669",97,6,9700,2.7,0.00725827153160474,0.0325427982501047,0.96
"2670",98,6,9800,2.7,0.0058928933248309,0.0402280278920921,0.94
"2671",99,6,9900,2.7,0.0104609961255998,0.0327309586507971,0.94
"2672",100,6,10000,2.7,-0.0303870488539643,0.0371645756134588,0.95
"2673",101,5,9090,2.7,-0.0298631397904129,0.0407164946559285,0.97
"2674",102,5,9180,2.7,-0.00925634709434409,0.0468889553871372,0.94
"2675",103,5,9270,2.7,-0.00406001409766527,0.0376109849853243,0.99
"2676",104,5,9360,2.7,-0.0045080765530276,0.0451925085657551,0.93
"2677",105,5,9450,2.7,-0.00312206826942124,0.0405864661945354,0.95
"2678",106,5,9540,2.7,-0.0191421308168793,0.0394981467385238,0.95
"2679",107,5,9630,2.7,0.0238195451961501,0.0302584248752603,0.98
"2680",108,5,9720,2.7,-0.00480003708015236,0.037867789655766,0.95
"2681",109,5,9810,2.7,-0.0127610678048657,0.0441894631944694,0.95
"2682",110,5,9900,2.7,-0.018111094745158,0.0338436343737729,0.98
"2683",111,5,9990,2.7,-0.00543055250797508,0.0397768042974893,0.92
"2684",112,4,8960,2.7,-0.0036288707420295,0.0481902839069179,0.91
"2685",113,4,9040,2.7,-0.0393262934554409,0.0378885355043101,0.92
"2686",114,4,9120,2.7,-0.014622300192857,0.0430643873231522,0.9
"2687",115,4,9200,2.7,-0.000377976214046005,0.0524517682751298,0.93
"2688",116,4,9280,2.7,-0.00811541810811367,0.0502668185289933,0.89
"2689",117,4,9360,2.7,-0.0105238055254643,0.0337099724813753,0.97
"2690",118,4,9440,2.7,-0.0136400014674204,0.030394754772949,0.99
"2691",119,4,9520,2.7,0.000152685028004251,0.0347933890647075,0.96
"2692",120,4,9600,2.7,0.00504516902538221,0.0393622724825374,0.92
"2693",121,4,9680,2.7,0.00263615486031155,0.0329381573275799,0.97
"2694",122,4,9760,2.7,0.0140974310128793,0.0473146617312535,0.92
"2695",123,4,9840,2.7,0.0249159008250838,0.041141172216519,0.95
"2696",124,4,9920,2.7,0.00213889069331852,0.0409029833550955,0.96
"2697",125,4,10000,2.7,-0.0565620401551635,0.0398092401057274,0.94
"2698",126,3,8820,2.7,-0.0177742473127964,0.0426231713990534,0.92
"2699",127,3,8890,2.7,0.0197357799189531,0.0481245839031422,0.95
"2700",128,3,8960,2.7,-0.00346041508967676,0.041638433751914,0.93
"2701",129,3,9030,2.7,-0.0192827598301458,0.0562146722399743,0.89
"2702",130,3,9100,2.7,0.0469459104191947,0.0396630971403204,0.94
"2703",131,3,9170,2.7,-0.0294678687817015,0.0409478820314167,0.96
"2704",132,3,9240,2.7,0.0427281384864543,0.0450644049482532,0.92
"2705",133,3,9310,2.7,0.0117150266811192,0.0448725762602183,0.93
"2706",134,3,9380,2.7,-0.0142561362775401,0.053924129968052,0.91
"2707",135,3,9450,2.7,0.0109866881880867,0.0491997371041358,0.94
"2708",136,3,9520,2.7,-0.0211507824598288,0.0409186713352953,0.95
"2709",137,3,9590,2.7,0.0159205225763539,0.0507588177940207,0.91
"2710",138,3,9660,2.7,-0.00708927069161625,0.0330183877678906,0.97
"2711",139,3,9730,2.7,0.0314116245022235,0.035789550468299,0.96
"2712",140,3,9800,2.7,-0.0294273079068011,0.0411590098846404,0.93
"2713",141,3,9870,2.7,0.010071358301329,0.0406639806889949,0.95
"2714",142,3,9940,2.7,0.000873996256751552,0.0438312534080686,0.95
"2715",143,2,8580,2.7,-0.0233350041393012,0.0551266368618505,0.93
"2716",144,2,8640,2.7,0.0207897408390032,0.0474329472553915,0.94
"2717",145,2,8700,2.7,0.00318366103133394,0.0438469097159851,0.98
"2718",146,2,8760,2.7,-0.0150453820101756,0.0639171457538994,0.92
"2719",147,2,8820,2.7,0.00929552351600826,0.0478435809427144,0.96
"2720",148,2,8880,2.7,0.0449304425195675,0.0643699898910495,0.91
"2721",149,2,8940,2.7,-0.0251070399188806,0.0554653025301516,0.95
"2722",150,2,9000,2.7,-0.0121362050336526,0.0542049290324479,0.95
"2723",151,2,9060,2.7,0.00462735941415904,0.0576441400100051,0.89
"2724",152,2,9120,2.7,-4.99572734857789e-05,0.0455529423477496,0.97
"2725",153,2,9180,2.7,-0.00127560116193925,0.0439201818265537,0.95
"2726",154,2,9240,2.7,0.0181452154222347,0.0439999343053389,0.95
"2727",155,2,9300,2.7,-0.0375271107566696,0.0401529036935672,0.98
"2728",156,2,9360,2.7,-0.0184842094856263,0.0390095321894864,0.98
"2729",157,2,9420,2.7,-0.00271005415059139,0.0504636060684002,0.92
"2730",158,2,9480,2.7,-0.00468642714971385,0.0426393090253399,0.96
"2731",159,2,9540,2.7,-0.00575940964887672,0.0439146602034906,0.96
"2732",160,2,9600,2.7,-0.00824806133457262,0.0482032586100366,0.95
"2733",161,2,9660,2.7,-0.0659870565217616,0.047037089639204,0.95
"2734",162,2,9720,2.7,-0.0527827341745721,0.0455058887487672,0.94
"2735",163,2,9780,2.7,-0.0265538968005495,0.0420529158460178,0.96
"2736",164,2,9840,2.7,0.00886166974602498,0.0543608517091026,0.94
"2737",165,2,9900,2.7,-0.0124318667416818,0.0456165157592882,0.95
"2738",166,2,9960,2.7,-0.000712618295048317,0.0411668890031501,0.96
"2739",167,1,8350,2.7,-0.0085715079207706,0.0683299905940072,0.96
"2740",168,1,8400,2.7,0.0188058743709362,0.0518415974802057,0.97
"2741",169,1,8450,2.7,0.0302388120604751,0.0695424155849302,0.98
"2742",170,1,8500,2.7,0.0391414098911805,0.0843144824678976,0.93
"2743",171,1,8550,2.7,-0.0243095846559592,0.0672377128883865,0.95
"2744",172,1,8600,2.7,0.03648839971053,0.0704967780285192,0.96
"2745",173,1,8650,2.7,0.026450723654836,0.0910703448406353,0.91
"2746",174,1,8700,2.7,0.0265521164689794,0.0640636986300238,0.96
"2747",175,1,8750,2.7,-0.0221105440730966,0.0761026934012669,0.94
"2748",176,1,8800,2.7,-0.02793382492991,0.0927126335681863,0.92
"2749",177,1,8850,2.7,-0.0730463133572442,0.0924114292951402,0.87
"2750",178,1,8900,2.7,0.0181214595483051,0.0674053965016028,0.97
"2751",179,1,8950,2.7,-0.0323769586182424,0.0821388605232581,0.93
"2752",180,1,9000,2.7,-0.010906532163199,0.0766584154572791,0.92
"2753",181,1,9050,2.7,-0.00896600562394717,0.0545790747492516,0.97
"2754",182,1,9100,2.7,0.0420100690328176,0.0800486302134782,0.91
"2755",183,1,9150,2.7,-0.0124022058714927,0.0755856810593307,0.94
"2756",184,1,9200,2.7,-0.00178204449487401,0.083701163037733,0.94
"2757",185,1,9250,2.7,-0.0330601728790772,0.0649568132458425,0.97
"2758",186,1,9300,2.7,0.00155938700209712,0.0691208999987907,0.95
"2759",187,1,9350,2.7,0.0181543125809464,0.0736156465032953,0.94
"2760",188,1,9400,2.7,0.0129866131722606,0.0848380234245854,0.91
"2761",189,1,9450,2.7,0.0636275838073806,0.079435956724924,0.95
"2762",190,1,9500,2.7,0.0185437588771818,0.0636489384319373,0.98
"2763",191,1,9550,2.7,0.019253925476674,0.073227452815025,0.93
"2764",192,1,9600,2.7,-0.0317867526505486,0.0649789282805358,0.98
"2765",193,1,9650,2.7,-0.00795289300730462,0.0722981928213646,0.95
"2766",194,1,9700,2.7,0.0179641028402592,0.065589770896842,0.97
"2767",195,1,9750,2.7,0.0149606639709119,0.0604044301298639,0.93
"2768",196,1,9800,2.7,0.00274503507414148,0.0602225588327759,0.97
"2769",197,1,9850,2.7,-0.0154087259789467,0.0610720636097527,0.96
"2770",198,1,9900,2.7,-0.00874639936199723,0.0614963845498074,0.96
"2771",199,1,9950,2.7,-0.00988235150642325,0.070920383165758,0.94
"2772",200,1,10000,2.7,0.00336495165379502,0.0792432949383397,0.93
"2773",3,329,9990,2.9,0.047062605819334,0.831727002846224,0.55
"2774",4,246,10000,2.9,-0.0302834638637859,0.503760562208555,0.69
"2775",5,196,10000,2.9,0.0886161467070089,0.450739590908579,0.68
"2776",6,162,9960,2.9,0.0702261806179709,0.371827732450646,0.81
"2777",7,138,9940,2.9,0.0784729548209473,0.334328397387257,0.83
"2778",8,121,10000,2.9,-0.00866634308016795,0.267051283761578,0.9
"2779",9,107,9990,2.9,-0.0237111626694126,0.32402919340724,0.89
"2780",10,96,10000,2.9,0.0507284478058488,0.25702378869715,0.82
"2781",11,86,9900,2.9,-0.0738958316735837,0.260819018374333,0.84
"2782",12,79,9960,2.9,0.00822185731747394,0.200282579044512,0.9
"2783",13,72,9880,2.9,-0.0713111251819561,0.182325085488331,0.88
"2784",14,67,9940,2.9,-0.0064647715486662,0.174644046516652,0.88
"2785",15,62,9900,2.9,0.0506163298428358,0.135786614904626,0.93
"2786",16,58,9920,2.9,0.0517952889203326,0.129481040593003,0.93
"2787",17,54,9860,2.9,-0.00315885472934402,0.143155944619017,0.9
"2788",18,51,9900,2.9,0.0111176418629204,0.125788421284179,0.92
"2789",19,48,9880,2.9,0.0442982811419933,0.157261125170417,0.9
"2790",20,46,10000,2.9,0.0221608029431951,0.145519097999147,0.88
"2791",21,43,9870,2.9,-0.00666714213116976,0.131633064348764,0.9
"2792",22,41,9900,2.9,-0.039889231881075,0.11408507717595,0.94
"2793",23,39,9890,2.9,0.00181312537745826,0.0880950067853591,0.95
"2794",24,37,9840,2.9,0.107033727351761,0.0754335203704103,0.97
"2795",25,36,10000,2.9,0.0155438947884795,0.0945817101913407,0.92
"2796",26,34,9880,2.9,0.0179470038791629,0.111865467910432,0.94
"2797",27,33,9990,2.9,0.0249529565162817,0.115411643093402,0.88
"2798",28,31,9800,2.9,-0.0154443949622703,0.0908828309267971,0.95
"2799",29,30,9860,2.9,0.00735131658243182,0.0780365585850977,0.93
"2800",30,29,9900,2.9,-0.0290062985738532,0.0933127823441515,0.9
"2801",31,28,9920,2.9,-0.0216436240907393,0.0897374560817147,0.87
"2802",32,27,9920,2.9,0.0194114486791297,0.0674290066192366,0.92
"2803",33,26,9900,2.9,-0.0473973848632352,0.057008472120409,0.95
"2804",34,25,9860,2.9,0.0352489306442237,0.0614263829257378,0.98
"2805",35,24,9800,2.9,-0.0411150414618731,0.0607834017869428,0.95
"2806",36,23,9720,2.9,0.0135027491311148,0.0661088290232805,0.94
"2807",37,23,9990,2.9,0.0188514550855478,0.0611343548554788,0.96
"2808",38,22,9880,2.9,0.000885227000208877,0.0537687249804759,0.96
"2809",39,21,9750,2.9,-0.0029628249157681,0.0668549628788085,0.95
"2810",40,21,10000,2.9,-0.0102540671844451,0.0707236606870773,0.92
"2811",41,20,9840,2.9,-0.00136527930972541,0.0514687787891327,0.98
"2812",42,19,9660,2.9,0.0184485016982963,0.0698634146596257,0.92
"2813",43,19,9890,2.9,0.0340087472104148,0.0527696894147358,0.95
"2814",44,18,9680,2.9,-0.0202375233873488,0.0673474119632058,0.94
"2815",45,18,9900,2.9,-0.0378256365157485,0.0742192533618272,0.9
"2816",46,17,9660,2.9,0.0152036240037653,0.0714893877632252,0.93
"2817",47,17,9870,2.9,0.0482023715218451,0.0688707203708602,0.93
"2818",48,16,9600,2.9,0.0176085280438101,0.0502124484055913,0.94
"2819",49,16,9800,2.9,-0.00467660042447277,0.0649608204935394,0.92
"2820",50,16,10000,2.9,-0.00989582921458898,0.0584910751937774,0.94
"2821",51,15,9690,2.9,0.00636833884685928,0.0497961491685094,0.97
"2822",52,15,9880,2.9,-0.00130237128260269,0.0560640288100076,0.95
"2823",53,14,9540,2.9,-0.00314689410006325,0.0582366550859136,0.92
"2824",54,14,9720,2.9,0.019506181314772,0.0493797309257406,0.98
"2825",55,14,9900,2.9,-0.00288428614326258,0.0559578206049264,0.93
"2826",56,13,9520,2.9,0.0173123126939794,0.0649070130387984,0.93
"2827",57,13,9690,2.9,0.0315202796803292,0.0505915967011513,0.93
"2828",58,13,9860,2.9,0.0112141904219787,0.0415088556071237,0.93
"2829",59,12,9440,2.9,-0.00353316869029047,0.0475964604628027,0.94
"2830",60,12,9600,2.9,-0.0227317813430493,0.0482638703662566,0.94
"2831",61,12,9760,2.9,0.00883595827784811,0.0496406867039155,0.91
"2832",62,12,9920,2.9,0.0349457232575745,0.0511924115050258,0.96
"2833",63,11,9450,2.9,0.0186384633265193,0.0511071548734634,0.93
"2834",64,11,9600,2.9,0.00653967258726595,0.0476875482250635,0.96
"2835",65,11,9750,2.9,0.00884800056656043,0.051308016087028,0.95
"2836",66,11,9900,2.9,0.0115796184583676,0.0502308000022588,0.94
"2837",67,10,9380,2.9,0.0114703760354945,0.0544544767459568,0.96
"2838",68,10,9520,2.9,-0.0215634820158854,0.0501722550093581,0.95
"2839",69,10,9660,2.9,0.0157689695306548,0.048145611924127,0.91
"2840",70,10,9800,2.9,0.00879310028323665,0.0431014255348413,0.93
"2841",71,10,9940,2.9,0.00940777290486916,0.0427872231983274,0.95
"2842",72,9,9360,2.9,-0.0188218762209613,0.0409080266099927,0.95
"2843",73,9,9490,2.9,-0.0389458354627099,0.0531935434016348,0.97
"2844",74,9,9620,2.9,0.0262415078034312,0.0441752373847053,0.93
"2845",75,9,9750,2.9,0.0094892802599934,0.0455441995977578,0.93
"2846",76,9,9880,2.9,0.00121219002467143,0.0481506329507782,0.94
"2847",77,8,9240,2.9,-0.0134320080802887,0.0308812254769766,0.98
"2848",78,8,9360,2.9,0.015805447292333,0.0453756942683668,0.97
"2849",79,8,9480,2.9,0.037135689689727,0.0430567674949566,0.95
"2850",80,8,9600,2.9,0.0176151031516164,0.0545894329529888,0.92
"2851",81,8,9720,2.9,0.0100045567977759,0.0417821260460402,0.96
"2852",82,8,9840,2.9,0.0202779992911217,0.0494841494501635,0.93
"2853",83,8,9960,2.9,-0.0374699675668674,0.0414035203706493,0.96
"2854",84,7,9240,2.9,0.0202108755645426,0.0423706370943185,0.96
"2855",85,7,9350,2.9,-0.010050350662928,0.0407066731783391,0.96
"2856",86,7,9460,2.9,-0.00992941593241331,0.0390653370690381,0.96
"2857",87,7,9570,2.9,-0.00795228853669105,0.0353617823400878,0.96
"2858",88,7,9680,2.9,-0.0190349134319165,0.0387522378297361,0.97
"2859",89,7,9790,2.9,0.017612575749883,0.0451547339023291,0.93
"2860",90,7,9900,2.9,0.0122169062515063,0.044838264968414,0.95
"2861",91,6,9100,2.9,0.0239812008584399,0.0455240038583845,0.95
"2862",92,6,9200,2.9,-0.00643205761852328,0.0509563252290095,0.94
"2863",93,6,9300,2.9,-0.0353817404480095,0.0372398045743476,0.98
"2864",94,6,9400,2.9,-0.0118356643762259,0.0436490581435362,0.94
"2865",95,6,9500,2.9,0.0120002958787064,0.0447576185853573,0.93
"2866",96,6,9600,2.9,-0.00130535812323046,0.0547639396696617,0.92
"2867",97,6,9700,2.9,-0.0127247717250034,0.041063752778906,0.94
"2868",98,6,9800,2.9,-0.0117435441283955,0.0345547101995209,0.95
"2869",99,6,9900,2.9,0.0140875550306262,0.040343444475971,0.95
"2870",100,6,10000,2.9,-0.0177117737018786,0.0453788516047321,0.95
"2871",101,5,9090,2.9,-0.0100590247263753,0.0391255732890424,0.95
"2872",102,5,9180,2.9,-0.0021885359497778,0.0423531405469679,0.96
"2873",103,5,9270,2.9,-0.0283665022117493,0.0528684646748827,0.93
"2874",104,5,9360,2.9,-0.0197200847171635,0.033570112502318,0.99
"2875",105,5,9450,2.9,0.0278599417957175,0.038661357500726,0.94
"2876",106,5,9540,2.9,0.00507781925977124,0.0433622372941871,0.93
"2877",107,5,9630,2.9,0.001347115997968,0.0288139787281722,0.98
"2878",108,5,9720,2.9,-0.00837622208730188,0.0396435916006542,0.92
"2879",109,5,9810,2.9,0.00551178034539668,0.0387105909446106,0.96
"2880",110,5,9900,2.9,-0.0072598868840002,0.0396128568000664,0.95
"2881",111,5,9990,2.9,-0.00540523084658101,0.029402907970004,0.96
"2882",112,4,8960,2.9,-0.0041653620552759,0.0446155297179774,0.93
"2883",113,4,9040,2.9,0.0118412592292639,0.0252361520989184,1
"2884",114,4,9120,2.9,-0.0339076304874179,0.0448036422507769,0.98
"2885",115,4,9200,2.9,0.0279280733997311,0.038487454260889,0.98
"2886",116,4,9280,2.9,0.0469084904017621,0.0476570860335502,0.93
"2887",117,4,9360,2.9,0.0328188016527916,0.0382902935052755,0.97
"2888",118,4,9440,2.9,-0.0160790957146066,0.0451053224067152,0.93
"2889",119,4,9520,2.9,-0.0296489157204758,0.0428170491399323,0.93
"2890",120,4,9600,2.9,-0.00383761592148485,0.0376063554859598,0.98
"2891",121,4,9680,2.9,-0.0136425570525087,0.0293233536129307,0.99
"2892",122,4,9760,2.9,-0.0302200438400207,0.045944951640245,0.94
"2893",123,4,9840,2.9,-0.0445519359377509,0.0427085936979811,0.93
"2894",124,4,9920,2.9,0.000862736902821681,0.0445625764001291,0.94
"2895",125,4,10000,2.9,0.000191483664592207,0.0346833842587005,0.95
"2896",126,3,8820,2.9,-0.0357802922978722,0.0424692153114853,0.97
"2897",127,3,8890,2.9,-0.0253691310876509,0.0504847751138359,0.95
"2898",128,3,8960,2.9,0.000739364100459383,0.0481869424976545,0.96
"2899",129,3,9030,2.9,-0.00879985310434289,0.0463474028286677,0.95
"2900",130,3,9100,2.9,-0.00366318576734276,0.0412129514844176,0.96
"2901",131,3,9170,2.9,0.0124240247217443,0.0415766117869275,0.94
"2902",132,3,9240,2.9,-0.0264845461203041,0.0474839497994371,0.93
"2903",133,3,9310,2.9,-0.0319387353338459,0.0538829781045307,0.92
"2904",134,3,9380,2.9,-0.0173299759894041,0.0472520682135602,0.93
"2905",135,3,9450,2.9,0.0189595537871,0.0495782297575359,0.93
"2906",136,3,9520,2.9,0.0385603560974082,0.0430261913511021,0.95
"2907",137,3,9590,2.9,0.03730876250774,0.0383929294405516,0.98
"2908",138,3,9660,2.9,0.0279161352127766,0.0477151299748338,0.91
"2909",139,3,9730,2.9,-0.0119845018182011,0.036822702745369,0.95
"2910",140,3,9800,2.9,-0.0224960704324424,0.0448941548922291,0.93
"2911",141,3,9870,2.9,-0.0071522368259429,0.0409352058687632,0.97
"2912",142,3,9940,2.9,-0.0411461407660988,0.0425209867696179,0.94
"2913",143,2,8580,2.9,0.0581098088787321,0.0570901152946381,0.92
"2914",144,2,8640,2.9,0.0150917043311399,0.0573209759921846,0.96
"2915",145,2,8700,2.9,-0.016352846873495,0.0632432635439323,0.93
"2916",146,2,8760,2.9,0.0129642443874579,0.0580764187217021,0.94
"2917",147,2,8820,2.9,-0.00759808795879635,0.0530581735489647,0.95
"2918",148,2,8880,2.9,-0.0224102072877426,0.0625785490958481,0.92
"2919",149,2,8940,2.9,0.0099383449206456,0.0443633450847527,0.95
"2920",150,2,9000,2.9,0.0135710160511784,0.0524871260636066,0.94
"2921",151,2,9060,2.9,0.00550929818259915,0.0480372607726353,0.95
"2922",152,2,9120,2.9,-0.0140230581379101,0.0488723282956621,0.95
"2923",153,2,9180,2.9,0.0110029299452382,0.0433943383573708,0.93
"2924",154,2,9240,2.9,-0.00962328737067963,0.0661170146352473,0.9
"2925",155,2,9300,2.9,0.0170559996976951,0.057201513571709,0.9
"2926",156,2,9360,2.9,-0.0482583948980514,0.0443129119780497,0.96
"2927",157,2,9420,2.9,-0.00314632013193816,0.0489231754518771,0.95
"2928",158,2,9480,2.9,0.00979674636145067,0.0603082210238998,0.93
"2929",159,2,9540,2.9,0.0133111437707454,0.044811909861232,0.97
"2930",160,2,9600,2.9,-0.0271864020228825,0.0608432029482354,0.91
"2931",161,2,9660,2.9,0.0101522472039267,0.0402081137396719,0.98
"2932",162,2,9720,2.9,-0.0304297508683246,0.0504967623677772,0.95
"2933",163,2,9780,2.9,-0.0163001736602406,0.0526332222004599,0.92
"2934",164,2,9840,2.9,-0.0133478108613531,0.0356098485518694,0.97
"2935",165,2,9900,2.9,-0.0160498364633465,0.0430329883577385,0.95
"2936",166,2,9960,2.9,0.012670419890316,0.051377742113233,0.96
"2937",167,1,8350,2.9,0.019876603295999,0.0679937155917013,0.94
"2938",168,1,8400,2.9,0.0426833825625837,0.105609177853759,0.92
"2939",169,1,8450,2.9,0.0265038725439953,0.0696246113681011,0.96
"2940",170,1,8500,2.9,0.031444067803748,0.0655884743099584,0.97
"2941",171,1,8550,2.9,-0.0110131273253967,0.0767516626233839,0.96
"2942",172,1,8600,2.9,-0.00303206613087359,0.0822768924430238,0.94
"2943",173,1,8650,2.9,0.0702719948459278,0.0766903681617295,0.96
